# MediaDive authoritative collection table
# source: https://mediadive.dsmz.de/rest/media (fetched 2026-09-06, HTTP 200, 3339 rows)
# MediaDive aggregates recipes published by several culture collections. `collection`
# is MediaDive's own `source` field - NOT derived from the link host (mediadive C110
# links to atcc.org but MediaDive classifies it CCAP, and 73 on-disk records have a
# synthesised fallback URL whose host says nothing).
mediadive_id	collection	upstream_link	upstream_name
796	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium796.pdf	ARCHAEOGLOBUS VENEFICUS MEDIUM
797	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium797.pdf	MODIFIED CHOPPED MEAT MEDIUM
798	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium798.pdf	TINDALLIA MEDIUM
8	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium8.pdf	BACILLUS "RACEMILACTICUS" MEDIUM
80	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium80.pdf	GLYCEROL-SOIL MEDIUM
800	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium800.pdf	ANAEROBIOSPIRILLUM THOMASII MEDIUM
801	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium801.pdf	MALTEXTRACT/CHARCOAL MEDIUM
802	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium802.pdf	GRACILIBACILLUS MEDIUM
803	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium803.pdf	SPHAEROTILUS-LEPTOTHRIX MEDIUM
804	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium804.pdf	HAEMOPHILUS MEDIUM
805	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium805.pdf	METHYLOBACTERIUM THIOCYANATUM MEDIUM
806	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium806.pdf	THERMOCOCCUS MEDIUM
807	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium807.pdf	HALOANAEROBIUM ALCALIPHILUM MEDIUM
808	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium808.pdf	SS1-MEDIUM
809	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium809.pdf	ALCANIVORAX BORKUMENSIS MEDIUM
81	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium81.pdf	MINERAL MEDIUM FOR CHEMOLITHOTROPHIC GROWTH (H-3)
810	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium810.pdf	SKIM MILK/GLUCOSE AGAR
811	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium811.pdf	ACTIVATED CARBON MEDIUM
812	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium812.pdf	SULFOBACILLUS DISULFIDOOXIDANS MEDIUM
813	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium813.pdf	DESULFONATRONUM MEDIUM
813a	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium813a.pdf	DESULFONATRONUM THIODISMUTANS MEDIUM
813b	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium813b.pdf	DESULFONATRONUM LACUSTRE MEDIUM
814	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium814.pdf	METHANOBACTERIUM SUBTERRANEUM MEDIUM
815	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium815.pdf	DESULFOHALOTOMACULUM MEDIUM
815a	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium815a.pdf	DESULFOCELLA HALOPHILA MEDIUM
816	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium816.pdf	SPOROTOMACULUM MEDIUM
817	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium817.pdf	THERMOSPHAERA MEDIUM
818	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium818.pdf	CHRYSIOGENES MEDIUM
819	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium819.pdf	SEDIMINISPIROCHAETA SMARAGDINAE MEDIUM
81a	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium81a.pdf	THIOMONAS ISLANDICA MEDIUM
82	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium82.pdf	BHI-GLUCOSE MEDIUM
821	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium821.pdf	FUNDIBACTER JADENSIS MEDIUM
822	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium822.pdf	FRR-6, FRR-8 MEDIUM
823	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium823.pdf	HALOBACULUM GOMORRENSE MEDIUM
824	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium824.pdf	TISSIERELLA CREATINOPHILA MEDIUM
825	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium825.pdf	METHANOBACTERIUM II MEDIUM
825a	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium825a.pdf	METHANOBACTERIUM II MEDIUM (N2/CO2)
826	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium826.pdf	GEOBACTER SULFURREDUCENS MEDIUM
827	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium827.pdf	THERMOANAEROBACTER SULFUROPHILUS MEDIUM
828	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium828.pdf	NEVSKIA MEDIUM
829	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium829.pdf	DESULFUROBACTERIUM MEDIUM
829a	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium829a.pdf	DESULFUROBACTERIUM ATLANTICUM MEDIUM
829b	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium829b.pdf	THERMODESULFOBACTERIUM HYDROGENIPHILUM MEDIUM
829c	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium829c.pdf	DESULFUROBACTERIUM CRINIFEX MEDIUM
829d	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium829d.pdf	DESULFUROBACTERIUM INDICUM MEDIUM
83	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium83.pdf	CZAPEK PEPTONE AGAR
830	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium830.pdf	R2A MEDIUM
830a	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium830a.pdf	MEDIUM R2A MODIFIED
830b	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium830b.pdf	MEDIUM R2A FOR DENITRIFYING BACTERIA
830c	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium830c.pdf	REACTIVATION WITH LIQUID MEDIUM 830
830d	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium830d.pdf	R2A MEDIUM (MICROAEROBIC)
831	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium831.pdf	PEPTON-CORN MEAL MEDIUM
833	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium833.pdf	DEHALOSPIRILLUM MEDIUM
834	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium834.pdf	COPROTHERMOBACTER PLATENSIS MEDIUM
835	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium835.pdf	DESULFUROMONAS CHLOROETHENICA MEDIUM
836	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium836.pdf	DESULFITOBACTERIUM PCP-1 MEDIUM
837	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium837.pdf	DESULFUROMONAS PALMITATIS MEDIUM
838	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium838.pdf	GEOANAEROBACTER MEDIUM
84	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium84.pdf	ROLLED OATS MINERAL MEDIUM
840	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium840.pdf	SERPULINA MURDOCHII MEDIUM
841	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium841.pdf	MSV-THIOTRIX-MEDIUM
842	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium842.pdf	HALOANAEROBACTER SALINARIUS MEDIUM
843	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium843.pdf	HELMUTKOENIGIA MEDIUM
844	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium844.pdf	BACTERIOVORAX MEDIUM
845	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium845.pdf	SPIRILLUM WINOGRADSKYI MEDIUM
846	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium846.pdf	AMINOMONAS MEDIUM
846a	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium846a.pdf	AMINOBACTERIUM MEDIUM
847	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium847.pdf	MACROMONAS MEDIUM
848	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium848.pdf	RAE MEDIUM
849	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium849.pdf	AE MEDIUM
85	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium85.pdf	GLUCOSE PEPTONE MEDIUM
850	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium850.pdf	ALTERNATIVE ACETOBACTER INTERMEDIUS MEDIUM
851	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium851.pdf	GLUCOSE SULFIDE MEDIUM
852	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium852.pdf	GYP GLUCOSE-YEAST-PEPTONE MEDIUM
853	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium853.pdf	FUSIBACTER MEDIUM
853a	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium853a.pdf	FUSIBACTER TUNISIENSIS MEDIUM
853b	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium853b.pdf	FUSIBACTER BIZERTENSIS MEDIUM
854	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium854.pdf	HIPPEA MEDIUM
855	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium855.pdf	THAUERA AROMATICA MEDIUM (ANAEROB)
856	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium856.pdf	STARCH NITRATE MEDIUM
857	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium857.pdf	BACTO MIDDLEBROOK 7H9 BROTH
858	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium858.pdf	ANAEROBIC CHOLESTEROL MEDIUM
859	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium859.pdf	LACTOBACILLUS MEDIUM IV
86	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium86.pdf	CASTENHOLZ MEDIUM
860	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium860.pdf	ANAEROCOLUMNA MEDIUM
861	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium861.pdf	DESULFOFRIGUS MEDIUM
861a	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium861a.pdf	DESULFOTALEA PSYCHROPHILA MEDIUM
863	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium863.pdf	METHANOTHERMOBACTER/METHANOBACTERIUM TRANSDUCTION MEDIUM
864	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium864.pdf	HALOTHIOBACILLUS MEDIUM
866	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium866.pdf	DESULFOFALX MEDIUM
867	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium867.pdf	RHODOBACTER VELDKAMPII MEDIUM
869	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium869.pdf	ANAEROBIC TRYPTIC SOY BROTH MEDIUM
86a	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium86a.pdf	MODIFIED CASTENHOLZ MEDIUM
87	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium87.pdf	CHLOROFLEXUS MEDIUM (modified)
870	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium870.pdf	SYNTROPHOTHERMUS MEDIUM
871	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium871.pdf	GYM + SEAWATER
872	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium872.pdf	PAPILLIBACTER MEDIUM
873	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium873.pdf	THERMOANAEROVIBRIO MEDIUM
874	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium874.pdf	FERROPLASMA ACIDIPHILUM MEDIUM
875	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium875.pdf	DESULFACINUM HYDROTHERMALE MEDIUM
876	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium876.pdf	DESULFOTHERMUS NAPHTHAE MEDIUM
877	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium877.pdf	LUEDEMANN MEDIUM (LUEDEMANN; 1968)
878	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium878.pdf	THERMUS 162 MEDIUM
879	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium879.pdf	CLOSTRIDIUM LJUNGDAHLII MEDIUM
87a	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium87a.pdf	CHLOROFLEXUS AGGREGANS MEDIUM
88	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium88.pdf	SULFOLOBUS MEDIUM
880	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium880.pdf	THERMOACETOGENIUM MEDIUM
881	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium881.pdf	DENITROVIBRIO MEDIUM
882	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium882.pdf	LEPTOSPIRILLUM (HH) MEDIUM
883	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium883.pdf	CALDIVIRGA MEDIUM
884	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium884.pdf	TWEEN 80-AGAR
885	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium885.pdf	PHC MEDIUM
886	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium886.pdf	HELIORESTIS MEDIUM
887	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium887.pdf	OS MEDIUM
888	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium888.pdf	AQUASPIRILLUM MEDIUM
889	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium889.pdf	ISS1 MEDIUM
88a	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium88a.pdf	SULFOLOBUS MEDIUM (ANAEROBIC)
88b	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium88b.pdf	V24N MEDIUM
88c	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium88c.pdf	ZESTOSPHAERA MEDIUM
890	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium890.pdf	VM1 MEDIUM
891	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium891.pdf	SME MEDIUM MODIFIED FOR IS7
892	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium892.pdf	METHANOCALCULUS PUMILUS MEDIUM
893	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium893.pdf	TS AGAR
894	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium894.pdf	BENNETT'S MODIFIED MEDIUM (P. AGRAWAL, UNPUBLISHED)
895	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium895.pdf	ANAEROBRANCA GOTTSCHALKII MEDIUM
896	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium896.pdf	SOLIDESULFOVIBRIO MEDIUM
897	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium897.pdf	IGNICOCCUS MEDIUM
898	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium898.pdf	ANOXYBACILLUS MEDIUM
898a	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium898a.pdf	ANAEROBACILLUS MEDIUM
898b	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium898b.pdf	SERPENTINICELLA MEDIUM
899	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium899.pdf	CALDANAEROBACTER MEDIUM
9	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium9.pdf	VY/2 AGAR
90	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium90.pdf	MALT EXTRACT PEPTONE AGAR
900	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium900.pdf	ACETOBACTERIUM TUNDRAE MEDIUM
901	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium901.pdf	ACIDOLOBUS ACETICUS MEDIUM
901a	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium901a.pdf	THERMODESULFOBIUM ACIDIPHILUM MEDIUM
902	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium902.pdf	CARCBOXYDIBRACHIUM MEDIUM
903	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium903.pdf	CALDANAEROBIUS MEDIUM
904	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium904.pdf	MARINITOGA MEDIUM
904a	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium904a.pdf	MARINITOGA HYDROGENITOLERANS MEDIUM
905	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium905.pdf	METHANOCALCULUS HALOTOLERANS MEDIUM
906	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium906.pdf	DETHIOSULFOVIBRIO MEDIUM
907	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium907.pdf	PSEUDOMONAS AGAR F
908	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium908.pdf	MEDIUM FOR CHLORATE RESPIRERS
909	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium909.pdf	TREPONEMA DENTICOLA MEDIUM
91	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium91.pdf	PROPIONIBACTERIUM AGAR
910	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium910.pdf	MODIFIED CM+YE MEDIUM (B)
911	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium911.pdf	MIDDLEBROCK 7H11 AGAR
912	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium912.pdf	TREPONEMA R8 MEDIUM
913	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium913.pdf	THERMOTOGA PETROPHILA MEDIUM
914	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium914.pdf	PTYG-MEDIUM
915	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium915.pdf	BLAUTIA MEDIUM
916	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium916.pdf	DESULFOFABA HANSENII MEDIUM
917	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium917.pdf	MODIFIED SEA WATER AGAR
918	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium918.pdf	THAUERA MECHERNICHI MEDIUM
919	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium919.pdf	LIMNOBACTER MEDIUM
92	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium92.pdf	TRYPTICASE SOY YEAST EXTRACT MEDIUM
920	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium920.pdf	GLUCONACETOBACTER JOHANNAE AND G. AZOTOCAPTANS MEDIUM
921	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium921.pdf	METHYLOSARCINA QUISQUILLARUM AND M. FIBRATA MEDIUM
921a	DSMZ		AMS medium
922	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium922.pdf	METHYLOCAPSA ACIDOPHILA MEDIUM
923	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium923.pdf	ALKALIBACTERIUM OLIVAPOVLITICUS
924	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium924.pdf	METHANOCALCULUS MB MEDIUM
924a	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium924a.pdf	METHANOFOLLIS MB MEDIUM (5 g/l NaCl)
924b	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium924b.pdf	METHANOSARCINA MB MEDIUM (1 g/l NaCl)
925	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium925.pdf	ALKALIPHILIC SULPHUR RESPIRING STRAINS MEDIUM
926	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium926.pdf	ALKALIPHILIC THERMOCOCCUS MEDIUM
927	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium927.pdf	HALORHABDUS UTAHENSIS MEDIUM
928	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium928.pdf	ROSEINATRONOBACTER MEDIUM
929	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium929.pdf	RHODOVULUM IODOSUM AND R. ROBIGINOSUM MEDIUM
92a	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium92a.pdf	MODIFIED MEDIUM 92
93	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium93.pdf	LACTOBACILLUS MEDIUM II
930	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium930.pdf	NATRONINCOLA HISTIDINOVORANS MEDIUM
931	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium931.pdf	ALCALIPHILIC AMPHIBACILLUS STRAINS MEDIUM
932	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium932.pdf	HALONATRONUM SACCHAROPHILUM MEDIUM
933	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium933.pdf	HALOANAEROBIUM CONGOLENSE MEDIUM
934	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium934.pdf	THERMOCOCCUS WAIOTAPUENSE MEDIUM
935	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium935a.pdf	DEFERRIBACTER MEDIUM
935a	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium935b.pdf	DEFERRIBACTER DESULFURICANS MEDIUM
936	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium936.pdf	SALINIBACTER RUBER MEDIUM
937	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium937.pdf	PYES MEDIUM
937a	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium937a.pdf	MODIFIED PYES MEDIUM
938	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium938.pdf	ST21 AGAR FOR CELLULOSE DEGRADERS
939	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium939.pdf	METHYLOTROPHIC ARTHROBACTER AND HYPHOMICROBIUM MEDIUM
940	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium940.pdf	HORIKOSHI ALKALINE
941	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium941.pdf	MEDIUM FOR ARHODOMONAS AND MARINOBACTER
942	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium942.pdf	AGAR WITH E. COLI AS FEED
943	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium943.pdf	SEDIMENTIBACTER SAALENSIS MEDIUM
944	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium944.pdf	PSEUDOMONAS CHLOROTIDISMUTANS MEDIUM
944a	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium944a.pdf	MEDIUM MODIFIED FOR DECHLOROMONAS SPP.
945	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium945.pdf	MARINITOGA PIEZOPHILA MEDIUM
945a	DSMZ		MARINITOGA AEOLICA MEDIUM
946	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium946.pdf	NAUTILIA MEDIUM
946a	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium946a.pdf	CALDITHRIX MEDIUM
947	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium947.pdf	CALORAMATOR VITERBIENSIS MEDIUM
948	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium948.pdf	OXOID NUTRIENT BROTH
949	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium949.pdf	SEA WATER YEAST PEPTONE MEDIUM
95	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium95.pdf	DESULFUROMONAS ACETOXIDANS MEDIUM
950	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium950.pdf	ONR7a MEDIUM
951	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium951.pdf	METHYLOPHAGA SULFIDOVORANS MEDIUM
952	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium952.pdf	1/10 NUTRIENT AGAR NO.2
